Strain (%),Stress (MPa),Time (sec)
1144,24.93,921
1144,24.93,921
1144,24.93,921
1144,24.93,921
1144,24.93,921
1145,24.94,921
1145,24.94,921
1145,24.94,921
1145,24.94,921
1145,24.94,921
1145,24.94,922
1145,24.94,922
1145,24.94,922
1145,24.94,922
1145,24.94,922
1145,24.94,922
1145,24.94,922
1145,24.95,922
1145,24.95,922
1145,24.95,922
1145,24.95,922
1145,24.95,922
1146,24.95,922
1146,24.95,922
1146,24.95,922
1146,24.95,922
1146,24.95,922
1146,24.95,922
1146,24.95,922
1146,24.95,922
1146,24.96,922
1146,24.96,923
1146,24.96,923
1146,24.96,923
1146,24.96,923
1146,24.95,923
1146,24.96,923
1146,24.96,923
1146,24.96,923
1147,24.96,923
1147,24.97,923
1147,24.96,923
1147,24.96,923
1147,24.96,923
1147,24.96,923
1147,24.97,923
1147,24.97,923
1147,24.97,923
1147,24.97,923
1147,24.98,923
1147,24.98,923
1147,24.98,923
1147,24.98,924
1147,24.98,924
1147,24.98,924
1147,24.98,924
1147,24.98,924
1148,24.98,924
1148,24.98,924
1148,24.98,924
1148,24.98,924
1148,24.98,924
1148,24.98,924
1148,24.98,924
1148,24.98,924
1148,24.98,924
1148,24.98,924
1148,24.98,924
1148,24.98,924
1148,24.98,924
1148,24.98,924
1148,24.98,924
1148,24.98,924
1148,24.98,924
1149,24.98,925
1149,24.98,925
1149,24.98,925
1149,24.98,925
1149,24.98,925
1149,24.98,925
1149,24.98,925
1149,24.98,925
1149,24.98,925
1149,24.98,925
1149,24.98,925
1149,24.98,925
1149,24.98,925
1149,24.98,925
1149,24.98,925
1149,24.98,925
1149,24.98,925
1150,24.98,925
1150,24.98,925
1150,24.98,925
1150,24.98,925
1150,24.98,926
1150,24.98,926
1150,24.98,926
1150,24.98,926
1150,24.98,926
1150,24.98,926
1150,24.98,926
1150,24.99,926
1150,24.99,926
1150,24.99,926
1150,24.99,926
1150,24.99,926
1150,24.99,926
1151,24.98,926
1151,24.98,926
1151,24.98,926
1151,24.98,926
1151,24.98,926
1151,24.98,926
1151,24.98,926
1151,24.98,926
1151,24.98,927
1151,24.99,927
1151,24.99,927
1151,24.99,927
1151,24.99,927
1151,24.99,927
1151,24.99,927
1151,24.99,927
1151,24.99,927
1152,24.99,927
1152,24.99,927
1152,24.99,927
1152,24.99,927
1152,24.99,927
1152,24.98,927
1152,24.98,927
1152,24.98,927
1152,24.99,927
1152,24.99,927
1152,24.99,927
1152,24.99,927
1152,24.99,927
1152,24.99,928
1152,24.99,928
1152,24.99,928
1152,24.99,928
1152,24.99,928
1153,24.99,928
1153,24.99,928
1153,24.98,928
1153,24.98,928
1153,24.99,928
1153,24.99,928
1153,24.99,928
1153,24.99,928
1153,24.98,928
1153,24.98,928
1153,24.98,928
1153,24.98,928
1153,24.98,928
1153,24.98,928
1153,24.98,928
1153,24.98,928
1153,24.98,929
1154,24.98,929
1154,24.98,929
1154,24.98,929
1154,24.98,929
1154,24.98,929
1154,24.97,929
1154,24.97,929
1154,24.97,929
1154,24.97,929
1154,24.97,929
1154,24.96,929
1154,24.96,929
1154,24.96,929
1154,24.95,929
1154,24.95,929
1154,24.94,929
1154,24.94,929
1155,24.94,929
1155,24.94,929
1155,24.94,929
1155,24.94,930
1155,24.93,930
1155,24.93,930
1155,24.92,930
1155,24.92,930
1155,24.92,930
1155,24.92,930
1155,24.91,930
1155,24.91,930
1155,24.9,930
1155,24.9,930
1155,24.9,930
1155,24.9,930
1155,24.9,930
1156,24.9,930
1156,24.89,930
1156,24.89,930
1156,24.89,930
1156,24.88,930
1156,24.88,930
1156,24.88,930
1156,24.87,930
1156,24.87,931
1156,24.86,931
1156,24.86,931
1156,24.86,931
1156,24.86,931
1156,24.86,931
1156,24.85,931
1156,24.85,931
1156,24.85,931
1157,24.84,931
1157,24.84,931
1157,24.84,931
1157,24.83,931
1157,24.83,931
1157,24.82,931
1157,24.82,931
1157,24.82,931
1157,24.82,931
1157,24.82,931
1157,24.82,931
1157,24.81,931
1157,24.81,932
1157,24.81,932
1157,24.8,932
1157,24.8,932
1157,24.8,932
1158,24.79,932
1158,24.79,932
1158,24.79,932
1158,24.78,932
1158,24.78,932
1158,24.78,932
1158,24.78,932
1158,24.78,932
1158,24.77,932
1158,24.77,932
1158,24.76,932
1158,24.76,932
1158,24.76,932
1158,24.76,932
1158,24.75,932
1158,24.75,932
1158,24.75,933
1158,24.75,933
1159,24.74,933
1159,24.74,933
1159,24.74,933
1159,24.74,933
1159,24.74,933
1159,24.74,933
1159,24.73,933
1159,24.73,933
1159,24.73,933
1159,24.72,933
1159,24.72,933
1159,24.72,933
1159,24.72,933
1159,24.72,933
1159,24.71,933
1159,24.71,933
1159,24.7,933
1160,24.7,933
1160,24.7,933
1160,24.7,933
1160,24.7,934
1160,24.7,934
1160,24.7,934
1160,24.69,934
1160,24.69,934
1160,24.69,934
1160,24.68,934
1160,24.69,934
1160,24.69,934
1160,24.68,934
1160,24.68,934
1160,24.68,934
1160,24.67,934
1160,24.67,934
1161,24.67,934
1161,24.67,934
1161,24.67,934
1161,24.67,934
1161,24.67,934
1161,24.67,934
1161,24.67,934
1161,24.67,935
1161,24.67,935
1161,24.67,935
1161,24.66,935
1161,24.66,935
1161,24.66,935
1161,24.66,935
1161,24.66,935
1161,24.66,935
1161,24.66,935
1162,24.66,935
1162,24.66,935
1162,24.66,935
1162,24.66,935
1162,24.66,935
1162,24.66,935
1162,24.66,935
1162,24.66,935
1162,24.66,935
1162,24.67,935
1162,24.67,935
1162,24.67,936
1162,24.66,936
1162,24.66,936
1162,24.66,936
1162,24.66,936
1162,24.66,936
1163,24.66,936
1163,24.66,936
1163,24.66,936
1163,24.66,936
1163,24.66,936
1163,24.67,936
1163,24.67,936
1163,24.67,936
1163,24.67,936
1163,24.68,936
1163,24.68,936
1163,24.68,936
1163,24.68,936
1163,24.68,936
1163,24.68,936
1163,24.69,936
1163,24.69,937
1164,24.69,937
1164,24.69,937
1164,24.7,937
1164,24.7,937
1164,24.7,937
1164,24.7,937
1164,24.7,937
1164,24.7,937
1164,24.7,937
1164,24.7,937
1164,24.7,937
1164,24.7,937
1164,24.71,937
1164,24.71,937
1164,24.71,937
1164,24.71,937
1164,24.71,937
1164,24.72,937
1165,24.72,937
1165,24.72,937
1165,24.72,938
1165,24.73,938
1165,24.73,938
1165,24.73,938
1165,24.73,938
1165,24.73,938
1165,24.74,938
1165,24.74,938
1165,24.74,938
1165,24.74,938
1165,24.74,938
1165,24.74,938
1165,24.74,938
1165,24.74,938
1165,24.75,938
1166,24.75,938
1166,24.75,938
1166,24.75,938
1166,24.76,938
1166,24.76,938
1166,24.77,938
1166,24.77,939
1166,24.78,939
1166,24.78,939
1166,24.78,939
1166,24.78,939
1166,24.78,939
1166,24.79,939
1166,24.79,939
1166,24.79,939
1166,24.8,939
1166,24.8,939
1167,24.8,939
1167,24.81,939
1167,24.81,939
1167,24.82,939
1167,24.82,939
1167,24.82,939
1167,24.82,939
1167,24.82,939
1167,24.82,939
1167,24.82,939
1167,24.83,939
1167,24.83,940
1167,24.83,940
1167,24.84,940
1167,24.84,940
1167,24.84,940
1167,24.85,940
1168,24.85,940
1168,24.85,940
1168,24.86,940
1168,24.86,940
1168,24.86,940
1168,24.86,940
1168,24.87,940
1168,24.88,940
1168,24.88,940
1168,24.88,940
1168,24.88,940
1168,24.89,940
1168,24.89,940
1168,24.9,940
1168,24.9,940
1168,24.9,941
1168,24.9,941
1169,24.9,941
1169,24.91,941
1169,24.91,941
1169,24.92,941
1169,24.93,941
1169,24.93,941
1169,24.94,941
1169,24.94,941
1169,24.94,941
1169,24.94,941
1169,24.95,941
1169,24.95,941
1169,24.96,941
1169,24.96,941
1169,24.97,941
1169,24.97,941
1169,24.98,941
1170,24.98,941
1170,24.98,941
1170,24.98,942
1170,24.99,942
1170,24.99,942
1170,25,942
1170,25,942
1170,25.01,942
1170,25.01,942
1170,25.02,942
1170,25.02,942
1170,25.03,942
1171,25.05,942
1171,25.06,942
1171,25.06,942
1171,25.07,942
1171,25.07,943
1171,25.07,943
1171,25.07,943
1171,25.07,943
1171,25.08,943
1171,25.08,943
1171,25.09,943
1171,25.09,943
1171,25.1,943
1171,25.1,943
1171,25.1,943
1172,25.11,943
1172,25.11,943
1172,25.11,943
1172,25.11,943
1172,25.11,943
1172,25.12,943
1172,25.12,943
1172,25.13,943
1172,25.13,943
1172,25.14,943
1172,25.14,944
1172,25.15,944
1172,25.15,944
1172,25.15,944
1172,25.15,944
1172,25.15,944
1172,25.15,944
1173,25.16,944
1173,25.16,944
1173,25.16,944
1173,25.17,944
1173,25.17,944
1173,25.17,944
1173,25.17,944
1173,25.18,944
1173,25.18,944
1173,25.18,944
1173,25.19,944
1173,25.19,944
1173,25.19,944
1173,25.19,944
1173,25.19,945
1173,25.19,945
1173,25.2,945
1174,25.2,945
1174,25.2,945
1174,25.2,945
1174,25.21,945
1174,25.21,945
1174,25.22,945
1174,25.22,945
1174,25.22,945
1174,25.23,945
1174,25.23,945
1174,25.23,945
1174,25.23,945
1174,25.24,945
1174,25.24,945
1174,25.24,945
1174,25.24,945
1174,25.24,945
1175,25.25,945
1175,25.25,946
1175,25.25,946
1175,25.26,946
1175,25.26,946
1175,25.26,946
1175,25.26,946
1175,25.27,946
1175,25.27,946
1175,25.27,946
1175,25.27,946
1175,25.27,946
1175,25.27,946
1175,25.28,946
1175,25.27,946
1175,25.28,946
1175,25.28,946
1176,25.28,946
1176,25.28,946
1176,25.29,946
1176,25.29,946
1176,25.29,946
1176,25.29,946
1176,25.3,947
1176,25.3,947
1176,25.3,947
1176,25.3,947
1176,25.31,947
1176,25.31,947
1176,25.31,947
1176,25.31,947
1176,25.31,947
1176,25.31,947
1176,25.31,947
1177,25.31,947
1177,25.31,947
1177,25.31,947
1177,25.32,947
1177,25.32,947
1177,25.32,947
1177,25.32,947
1177,25.32,947
1177,25.33,947
1177,25.33,947
1177,25.33,948
1177,25.33,948
1177,25.33,948
1177,25.33,948
1177,25.34,948
1177,25.34,948
1177,25.34,948
1177,25.34,948
1178,25.35,948
1178,25.35,948
1178,25.35,948
1178,25.35,948
1178,25.35,948
1178,25.35,948
1178,25.35,948
1178,25.35,948
1178,25.35,948
1178,25.35,948
1178,25.35,948
1178,25.35,948
1178,25.35,948
1178,25.35,949
1178,25.35,949
1178,25.35,949
1178,25.35,949
1179,25.35,949
1179,25.35,949
1179,25.35,949
1179,25.35,949
1179,25.35,949
1179,25.35,949
1179,25.36,949
1179,25.36,949
1179,25.36,949
1179,25.36,949
1179,25.35,949
1179,25.35,949
1179,25.36,949
1179,25.36,949
1179,25.36,949
1179,25.36,949
1179,25.37,949
1180,25.37,949
1180,25.37,950
1180,25.37,950
1180,25.37,950
1180,25.37,950
1180,25.37,950
1180,25.38,950
1180,25.38,950
1180,25.38,950
1180,25.38,950
1180,25.39,950
1180,25.39,950
1180,25.39,950
1180,25.39,950
1180,25.39,950
1180,25.39,950
1180,25.39,950
1181,25.39,950
1181,25.39,950
1181,25.39,950
1181,25.39,950
1181,25.39,950
1181,25.39,951
1181,25.39,951
1181,25.39,951
1181,25.39,951
1181,25.39,951
1181,25.39,951
1181,25.39,951
1181,25.39,951
1181,25.39,951
1181,25.39,951
1181,25.39,951
1181,25.39,951
1182,25.39,951
1182,25.39,951
1182,25.39,951
1182,25.39,951
1182,25.4,951
1182,25.4,951
1182,25.41,951
1182,25.41,951
1182,25.41,951
1182,25.4,952
1182,25.4,952
1182,25.4,952
1182,25.4,952
1182,25.4,952
1182,25.41,952
1182,25.41,952
1182,25.41,952
1183,25.41,952
1183,25.41,952
1183,25.41,952
1183,25.41,952
1183,25.41,952
1183,25.42,952
1183,25.42,952
1183,25.42,952
1183,25.42,952
1183,25.42,952
1183,25.42,952
1183,25.42,952
1183,25.42,952
1183,25.42,952
1183,25.42,953
1183,25.42,953
1183,25.42,953
1183,25.42,953
1184,25.42,953
1184,25.42,953
1184,25.43,953
1184,25.43,953
1184,25.43,953
1184,25.44,953
1184,25.44,953
1184,25.44,953
1184,25.44,953
1184,25.44,953
1184,25.44,953
1184,25.44,953
1184,25.44,953
1184,25.44,953
1184,25.44,953
1184,25.44,953
1184,25.44,953
1185,25.45,954
1185,25.45,954
1185,25.45,954
1185,25.45,954
1185,25.45,954
1185,25.46,954
1185,25.46,954
1185,25.46,954
1185,25.46,954
1185,25.46,954
1185,25.46,954
1185,25.46,954
1185,25.46,954
1185,25.46,954
1185,25.47,954
1185,25.47,954
1185,25.48,954
1186,25.48,954
1186,25.48,954
1186,25.48,954
1186,25.48,954
1186,25.48,955
1186,25.48,955
1186,25.48,955
1186,25.48,955
1186,25.49,955
1186,25.49,955
1186,25.49,955
1186,25.49,955
1186,25.49,955
1186,25.49,955
1186,25.5,955
1186,25.5,955
1186,25.5,955
1187,25.5,955
1187,25.5,955
1187,25.51,955
1187,25.51,955
1187,25.51,955
1187,25.51,955
1187,25.51,955
1187,25.52,955
1187,25.52,955
1187,25.52,956
1187,25.52,956
1187,25.52,956
1187,25.52,956
1187,25.52,956
1187,25.52,956
1187,25.52,956
1187,25.52,956
1188,25.52,956
1188,25.52,956
1188,25.52,956
1188,25.52,956
1188,25.52,956
1188,25.52,956
1188,25.52,956
1188,25.52,956
1188,25.52,956
1188,25.52,956
1188,25.52,956
1188,25.52,956
1188,25.52,956
1188,25.52,957
1188,25.52,957
1188,25.52,957
1188,25.52,957
1189,25.52,957
1189,25.52,957
1189,25.52,957
1189,25.52,957
1189,25.52,957
1189,25.52,957
1189,25.52,957
1189,25.52,957
1189,25.52,957
1189,25.52,957
1189,25.52,957
1189,25.52,957
1189,25.52,957
1189,25.52,957
1189,25.52,957
1189,25.52,957
1189,25.52,957
1189,25.52,958
1190,25.52,958
1190,25.52,958
1190,25.52,958
1190,25.52,958
1190,25.52,958
1190,25.52,958
1190,25.52,958
1190,25.52,958
1190,25.51,958
1190,25.51,958
1190,25.51,958
1190,25.52,958
1190,25.52,958
1190,25.52,958
1190,25.52,958
1190,25.52,958
1190,25.52,958
1191,25.52,958
1191,25.52,958
1191,25.52,958
1191,25.52,958
1191,25.51,959
1191,25.52,959
1191,25.52,959
1191,25.52,959
1191,25.52,959
1191,25.52,959
1191,25.52,959
1191,25.52,959
1191,25.52,959
1191,25.52,959
1191,25.52,959
1191,25.52,959
1191,25.52,959
1192,25.52,959
1192,25.52,959
1192,25.52,959
1192,25.52,959
1192,25.52,959
1192,25.52,959
1192,25.52,959
1192,25.53,959
1192,25.53,960
1192,25.53,960
1192,25.52,960
1192,25.53,960
1192,25.52,960
1192,25.52,960
1192,25.52,960
1192,25.53,960
1192,25.53,960
1193,25.53,960
1193,25.52,960
1193,25.52,960
1193,25.52,960
1193,25.53,960
1193,25.53,960
1193,25.53,960
1193,25.53,960
1193,25.53,960
1193,25.53,960
1193,25.53,960
1193,25.53,960
1193,25.53,961
1193,25.53,961
1193,25.53,961
1193,25.54,961
1193,25.54,961
1194,25.54,961
1194,25.54,961
1194,25.54,961
1194,25.54,961
1194,25.54,961
1194,25.54,961
1194,25.54,961
1194,25.54,961
1194,25.55,961
1194,25.55,961
1194,25.55,961
1194,25.55,961
1194,25.55,961
1194,25.55,961
1194,25.55,961
1194,25.55,961
1194,25.55,961
1195,25.55,962
1195,25.55,962
1195,25.55,962
1195,25.55,962
1195,25.55,962
1195,25.55,962
1195,25.55,962
1195,25.55,962
1195,25.56,962
1195,25.56,962
1195,25.56,962
1195,25.56,962
1195,25.56,962
1195,25.56,962
1195,25.56,962
1195,25.56,962
1195,25.56,962
1195,25.56,962
1196,25.56,962
1196,25.56,962
1196,25.56,962
1196,25.56,963
1196,25.56,963
1196,25.56,963
1196,25.56,963
1196,25.56,963
1196,25.56,963
1196,25.56,963
1196,25.56,963
1196,25.56,963
1196,25.56,963
1196,25.56,963
1196,25.56,963
1196,25.56,963
1196,25.57,963
1197,25.57,963
1197,25.57,963
1197,25.57,963
1197,25.57,963
1197,25.57,963
1197,25.57,963
1197,25.57,963
1197,25.57,964
1197,25.57,964
1197,25.57,964
1197,25.57,964
1197,25.57,964
1197,25.58,964
1197,25.58,964
1197,25.58,964
1197,25.58,964
1197,25.58,964
1198,25.58,964
1198,25.58,964
1198,25.58,964
1198,25.58,964
1198,25.59,964
1198,25.58,964
1198,25.58,964
1198,25.58,964
1198,25.59,964
1198,25.59,964
1198,25.59,964
1198,25.59,964
1198,25.59,965
1198,25.59,965
1198,25.59,965
1198,25.6,965
1198,25.6,965
1199,25.6,965
1199,25.6,965
1199,25.6,965
1199,25.6,965
1199,25.6,965
1199,25.6,965
1199,25.6,965
1199,25.61,965
1199,25.61,965
1199,25.61,965
1199,25.61,965
1199,25.62,965
1199,25.62,965
1199,25.62,965
1199,25.63,965
1199,25.63,965
1199,25.63,966
1200,25.63,966
1200,25.64,966
1200,25.64,966
1200,25.64,966
1200,25.64,966
1200,25.64,966
1200,25.64,966
1200,25.64,966
1200,25.65,966
1200,25.65,966
1200,25.65,966
1200,25.65,966
1200,25.66,966
1200,25.66,966
1200,25.67,966
1200,25.67,966
1200,25.67,966
1200,25.67,966
1201,25.68,966
1201,25.68,966
1201,25.68,967
1201,25.68,967
1201,25.69,967
1201,25.69,967
1201,25.69,967
1201,25.69,967
1201,25.7,967
1201,25.71,967
1201,25.71,967
1201,25.71,967
1201,25.72,967
1201,25.72,967
1201,25.72,967
1201,25.72,967
1201,25.72,967
1202,25.73,967
1202,25.73,967
1202,25.74,967
1202,25.74,967
1202,25.75,967
1202,25.75,967
1202,25.75,967
1202,25.76,968
1202,25.76,968
1202,25.76,968
1202,25.77,968
1202,25.77,968
1202,25.78,968
1202,25.78,968
1202,25.79,968
1202,25.79,968
1202,25.8,968
1203,25.8,968
1203,25.8,968
1203,25.8,968
1203,25.8,968
1203,25.81,968
1203,25.81,968
1203,25.82,968
1203,25.82,968
1203,25.82,968
1203,25.83,968
1203,25.83,968
1203,25.84,969
1203,25.85,969
1203,25.85,969
1203,25.85,969
1203,25.85,969
1203,25.85,969
1204,25.86,969
1204,25.86,969
1204,25.87,969
1204,25.87,969
1204,25.88,969
1204,25.89,969
1204,25.89,969
1204,25.89,969
1204,25.89,969
1204,25.9,969
1204,25.9,969
1204,25.91,969
1204,25.91,969
1204,25.92,969
1204,25.93,969
1204,25.93,970
1204,25.93,970
1205,25.93,970
1205,25.94,970
1205,25.94,970
1205,25.95,970
1205,25.96,970
1205,25.97,970
1205,25.97,970
1205,25.97,970
1205,25.97,970
1205,25.97,970
1205,25.98,970
1205,25.98,970
1205,25.99,970
1205,25.99,970
1205,25.99,970
1205,26,970
1205,26.01,970
1206,26.01,970
1206,26.01,970
1206,26.02,970
1206,26.02,971
1206,26.02,971
1206,26.03,971
1206,26.03,971
1206,26.04,971
1206,26.04,971
1206,26.05,971
1206,26.05,971
1206,26.05,971
1206,26.06,971
1206,26.06,971
1206,26.07,971
1206,26.07,971
1206,26.07,971
1206,26.08,971
1207,26.08,971
1207,26.09,971
1207,26.09,971
1207,26.09,971
1207,26.1,971
1207,26.11,971
1207,26.11,972
1207,26.12,972
1207,26.12,972
1207,26.13,972
1207,26.13,972
1207,26.13,972
1207,26.14,972
1207,26.14,972
1207,26.15,972
1207,26.15,972
1207,26.16,972
1208,26.16,972
1208,26.17,972
1208,26.17,972
1208,26.17,972
1208,26.18,972
1208,26.19,972
1208,26.19,972
1208,26.19,972
1208,26.2,972
1208,26.2,972
1208,26.21,973
1208,26.21,973
1208,26.22,973
1208,26.22,973
1208,26.22,973
1208,26.22,973
1208,26.23,973
1209,26.24,973
1209,26.25,973
1209,26.25,973
1209,26.26,973
1209,26.26,973
1209,26.26,973
1209,26.26,973
1209,26.27,973
1209,26.27,973
1209,26.28,973
1209,26.28,973
1209,26.29,973
1209,26.29,973
1209,26.3,973
1209,26.3,973
1209,26.3,974
1209,26.31,974
1210,26.31,974
1210,26.32,974
1210,26.32,974
1210,26.32,974
1210,26.33,974
1210,26.33,974
1210,26.34,974
1210,26.34,974
1210,26.34,974
1210,26.35,974
1210,26.35,974
1210,26.36,974
1210,26.36,974
1210,26.37,974
1210,26.37,974
1210,26.37,974
1210,26.38,974
1211,26.38,974
1211,26.38,974
1211,26.38,975
1211,26.39,975
1211,26.39,975
1211,26.4,975
1211,26.4,975
1211,26.4,975
1211,26.41,975
1211,26.41,975
1211,26.42,975
1211,26.42,975
1211,26.42,975
1211,26.42,975
1211,26.42,975
1211,26.42,975
1211,26.43,975
1212,26.44,975
1212,26.44,975
1212,26.44,975
1212,26.45,975
1212,26.45,975
1212,26.45,975
1212,26.45,976
1212,26.46,976
1212,26.46,976
1212,26.46,976
1212,26.46,976
1212,26.47,976
1212,26.47,976
1212,26.47,976
1212,26.47,976
1212,26.48,976
1212,26.48,976
1212,26.48,976
1213,26.49,976
1213,26.49,976
1213,26.5,976
1213,26.5,976
1213,26.5,976
1213,26.5,976
1213,26.5,976
1213,26.5,976
1213,26.51,976
1213,26.51,976
1213,26.51,977
1213,26.52,977
1213,26.52,977
1213,26.52,977
1213,26.53,977
1213,26.53,977
1213,26.53,977
1214,26.53,977
1214,26.53,977
1214,26.54,977
1214,26.54,977
1214,26.54,977
1214,26.54,977
1214,26.54,977
1214,26.54,977
1214,26.54,977
1214,26.54,977
1214,26.55,977
1214,26.55,977
1214,26.55,977
1214,26.55,977
1214,26.55,978
1214,26.56,978
1214,26.56,978
1215,26.56,978
1215,26.56,978
1215,26.56,978
1215,26.57,978
1215,26.57,978
1215,26.57,978
1215,26.57,978
1215,26.57,978
1215,26.58,978
1215,26.58,978
1215,26.58,978
1215,26.58,978
1215,26.58,978
1215,26.58,978
1215,26.58,978
1215,26.59,978
1215,26.59,978
1216,26.59,978
1216,26.6,979
1216,26.6,979
1216,26.6,979
1216,26.6,979
1216,26.6,979
1216,26.6,979
1216,26.61,979
1216,26.61,979
1216,26.61,979
1216,26.62,979
1216,26.62,979
1216,26.63,979
1216,26.63,979
1216,26.63,979
1216,26.63,979
1216,26.63,979
1217,26.63,979
1217,26.63,979
1217,26.64,979
1217,26.63,979
1217,26.64,979
1217,26.64,979
1217,26.64,980
1217,26.64,980
1217,26.64,980
1217,26.65,980
1217,26.65,980
1217,26.65,980
1217,26.65,980
1217,26.66,980
1217,26.66,980
1217,26.66,980
1217,26.67,980
1217,26.67,980
1218,26.67,980
1218,26.67,980
1218,26.67,980
1218,26.67,980
1218,26.67,980
1218,26.67,980
1218,26.67,980
1218,26.67,980
1218,26.68,980
1218,26.68,981
1218,26.68,981
1218,26.68,981
1218,26.69,981
1218,26.69,981
1218,26.69,981
1218,26.7,981
1218,26.7,981
1219,26.7,981
1219,26.71,981
1219,26.71,981
1219,26.71,981
1219,26.71,981
1219,26.71,981
1219,26.71,981
1219,26.71,981
1219,26.71,981
1219,26.71,981
1219,26.71,981
1219,26.72,981
1219,26.72,981
1219,26.72,982
1219,26.73,982
1219,26.73,982
1219,26.73,982
1220,26.73,982
1220,26.73,982
1220,26.73,982
1220,26.74,982
1220,26.74,982
1220,26.74,982
1220,26.74,982
1220,26.74,982
1220,26.74,982
1220,26.74,982
1220,26.75,982
1220,26.75,982
1220,26.75,982
1220,26.75,982
1220,26.75,982
1220,26.75,982
1220,26.75,982
1221,26.75,982
1221,26.75,983
1221,26.76,983
1221,26.76,983
1221,26.76,983
1221,26.76,983
1221,26.77,983
1221,26.77,983
1221,26.77,983
1221,26.78,983
1221,26.78,983
1221,26.78,983
1221,26.78,983
1221,26.78,983
1221,26.78,983
1221,26.78,983
1221,26.78,983
1222,26.78,983
1222,26.79,983
1222,26.79,983
1222,26.79,983
1222,26.79,983
1222,26.79,984
1222,26.79,984
1222,26.79,984
1222,26.79,984
1222,26.79,984
1222,26.79,984
1222,26.79,984
1222,26.79,984
1222,26.79,984
1222,26.79,984
1222,26.8,984
1222,26.8,984
1223,26.8,984
1223,26.8,984
1223,26.8,984
1223,26.81,984
1223,26.81,984
1223,26.81,984
1223,26.81,984
1223,26.81,984
1223,26.81,984
1223,26.81,985
1223,26.81,985
1223,26.81,985
1223,26.81,985
1223,26.82,985
1223,26.82,985
1223,26.82,985
1223,26.82,985
1224,26.82,985
1224,26.82,985
1224,26.82,985
1224,26.83,985
1224,26.83,985
1224,26.83,985
1224,26.83,985
1224,26.83,985
1224,26.83,985
1224,26.83,985
1224,26.83,985
1224,26.83,985
1224,26.83,985
1224,26.83,985
1224,26.83,986
1224,26.83,986
1224,26.83,986
1224,26.83,986
1225,26.83,986
1225,26.83,986
1225,26.83,986
1225,26.83,986
1225,26.83,986
1225,26.83,986
1225,26.83,986
1225,26.84,986
1225,26.84,986
1225,26.84,986
1225,26.84,986
1225,26.84,986
1225,26.84,986
1225,26.84,986
1225,26.84,986
1225,26.84,986
1225,26.84,986
1226,26.84,987
1226,26.84,987
1226,26.84,987
1226,26.84,987
1226,26.84,987
1226,26.84,987
1226,26.84,987
1226,26.85,987
1226,26.85,987
1226,26.85,987
1226,26.85,987
1226,26.84,987
1226,26.84,987
1226,26.84,987
1226,26.84,987
1226,26.84,987
1226,26.84,987
1227,26.84,987
1227,26.84,987
1227,26.84,987
1227,26.84,987
1227,26.84,988
1227,26.84,988
1227,26.85,988
1227,26.84,988
1227,26.84,988
1227,26.84,988
1227,26.84,988
1227,26.84,988
1227,26.84,988
1227,26.84,988
1227,26.84,988
1227,26.83,988
1227,26.83,988
1228,26.83,988
1228,26.83,988
1228,26.84,988
1228,26.83,988
1228,26.83,988
1228,26.83,988
1228,26.83,988
1228,26.83,988
1228,26.83,988
1228,26.83,989
1228,26.83,989
1228,26.83,989
1228,26.83,989
1228,26.83,989
1228,26.83,989
1228,26.83,989
1228,26.83,989
1229,26.83,989
1229,26.83,989
1229,26.83,989
1229,26.83,989
1229,26.83,989
1229,26.82,989
1229,26.83,989
1229,26.82,989
1229,26.82,989
1229,26.82,989
1229,26.82,989
1229,26.83,989
1229,26.83,989
1229,26.83,990
1229,26.82,990
1229,26.82,990
1229,26.82,990
1229,26.82,990
1230,26.82,990
1230,26.82,990
1230,26.82,990
1230,26.82,990
1230,26.82,990
1230,26.82,990
1230,26.82,990
1230,26.81,990
1230,26.82,990
1230,26.82,990
1230,26.82,990
1230,26.82,990
1230,26.82,990
1230,26.82,990
1230,26.82,990
1230,26.82,990
1230,26.82,991
1231,26.82,991
1231,26.82,991
1231,26.82,991
1231,26.82,991
1231,26.82,991
1231,26.82,991
1231,26.82,991
1231,26.82,991
1231,26.83,991
1231,26.83,991
1231,26.83,991
1231,26.83,991
1231,26.83,991
1231,26.83,991
1231,26.83,991
1231,26.83,991
1231,26.83,991
1232,26.83,991
1232,26.83,991
1232,26.83,991
1232,26.83,991
1232,26.83,992
1232,26.83,992
1232,26.83,992
1232,26.83,992
1232,26.83,992
1232,26.83,992
1232,26.83,992
1232,26.83,992
1232,26.83,992
1232,26.83,992
1232,26.83,992
1232,26.83,992
1232,26.83,992
1233,26.83,992
1233,26.83,992
1233,26.83,992
1233,26.83,992
1233,26.83,992
1233,26.83,992
1233,26.83,992
1233,26.83,992
1233,26.83,993
1233,26.83,993
1233,26.83,993
1233,26.83,993
1233,26.83,993
1233,26.83,993
1233,26.84,993
1233,26.84,993
1233,26.84,993
1234,26.84,993
1234,26.84,993
1234,26.84,993
1234,26.84,993
1234,26.84,993
1234,26.84,993
1234,26.84,993
1234,26.84,993
1234,26.84,993
1234,26.84,993
1234,26.84,993
1234,26.84,993
1234,26.84,994
1234,26.84,994
1234,26.84,994
1234,26.85,994
1234,26.85,994
1235,26.85,994
1235,26.85,994
1235,26.85,994
1235,26.85,994
1235,26.86,994
1235,26.86,994
1235,26.86,994
1235,26.86,994
1235,26.86,994
1235,26.86,994
1235,26.87,994
