Strain (%),Stress (MPa),Time (sec)
298,10.894,404
298,10.894,404
299,10.901,404
299,10.901,404
299,10.901,405
299,10.907,405
299,10.907,405
299,10.907,405
299,10.914,405
299,10.914,405
299,10.914,405
299,10.914,405
299,10.914,405
299,10.921,405
299,10.927,405
299,10.927,405
299,10.927,405
299,10.927,405
299,10.927,405
299,10.934,405
299,10.934,406
299,10.934,406
299,10.934,406
299,10.934,406
300,10.934,406
300,10.941,406
300,10.941,406
300,10.941,406
300,10.941,406
300,10.941,406
300,10.948,406
300,10.948,406
300,10.948,406
300,10.948,406
300,10.948,406
300,10.954,406
300,10.954,407
300,10.954,407
300,10.954,407
300,10.954,407
300,10.961,407
300,10.961,407
300,10.961,407
300,10.961,407
300,10.968,407
300,10.968,407
301,10.968,407
301,10.968,407
301,10.974,407
301,10.974,407
301,10.974,407
301,10.981,407
301,10.981,408
301,10.981,408
301,10.981,408
301,10.988,408
301,10.988,408
301,10.988,408
301,10.988,408
301,10.995,408
301,10.995,408
301,11.001,408
301,11.001,408
301,11.001,408
301,11.001,408
301,11.008,408
301,11.008,408
302,11.001,408
302,11.008,409
302,11.008,409
302,11.008,409
302,11.015,409
302,11.015,409
302,11.015,409
302,11.022,409
302,11.022,409
302,11.022,409
302,11.022,409
302,11.028,409
302,11.028,409
302,11.028,409
302,11.028,409
302,11.035,409
302,11.035,409
302,11.035,410
302,11.035,410
302,11.035,410
302,11.042,410
302,11.042,410
303,11.042,410
303,11.048,410
303,11.048,410
303,11.048,410
303,11.055,410
303,11.055,410
303,11.055,410
303,11.062,410
303,11.062,410
303,11.062,410
303,11.062,410
303,11.062,411
303,11.069,411
303,11.069,411
303,11.069,411
303,11.069,411
303,11.069,411
303,11.075,411
303,11.075,411
303,11.075,411
303,11.069,411
303,11.075,411
304,11.075,411
304,11.082,411
304,11.082,411
304,11.082,411
304,11.089,411
304,11.089,412
304,11.089,412
304,11.095,412
304,11.095,412
304,11.095,412
304,11.095,412
304,11.095,412
304,11.095,412
304,11.102,412
304,11.102,412
304,11.109,412
304,11.109,412
304,11.109,412
304,11.109,412
304,11.109,412
304,11.116,412
305,11.116,413
305,11.116,413
305,11.116,413
305,11.122,413
305,11.122,413
305,11.122,413
305,11.122,413
305,11.129,413
305,11.129,413
305,11.129,413
305,11.129,413
305,11.129,413
305,11.129,413
305,11.136,413
305,11.136,413
305,11.136,413
305,11.142,414
305,11.142,414
305,11.142,414
305,11.149,414
305,11.142,414
305,11.149,414
306,11.149,414
306,11.149,414
306,11.149,414
306,11.149,414
306,11.156,414
306,11.163,414
306,11.163,414
306,11.163,414
306,11.163,414
306,11.163,414
306,11.163,415
306,11.163,415
306,11.169,415
306,11.169,415
306,11.169,415
306,11.169,415
306,11.176,415
306,11.176,415
306,11.176,415
306,11.176,415
306,11.176,415
306,11.183,415
307,11.183,415
307,11.183,415
307,11.183,415
307,11.183,415
307,11.19,416
307,11.19,416
307,11.196,416
307,11.196,416
307,11.196,416
307,11.196,416
307,11.203,416
307,11.203,416
307,11.21,416
307,11.21,416
307,11.21,416
307,11.21,416
307,11.21,416
307,11.216,416
307,11.216,416
307,11.223,416
307,11.223,417
308,11.223,417
308,11.223,417
308,11.223,417
308,11.23,417
308,11.23,417
308,11.23,417
308,11.23,417
308,11.23,417
308,11.237,417
308,11.237,417
308,11.237,417
308,11.237,417
308,11.243,417
308,11.243,417
308,11.243,417
308,11.243,418
308,11.25,418
308,11.25,418
308,11.25,418
308,11.25,418
308,11.25,418
308,11.25,418
309,11.257,418
309,11.257,418
309,11.263,418
309,11.263,418
309,11.27,418
309,11.27,418
309,11.27,418
309,11.277,418
309,11.277,418
309,11.277,419
309,11.277,419
309,11.284,419
309,11.284,419
309,11.284,419
309,11.284,419
309,11.284,419
309,11.29,419
309,11.29,419
309,11.29,419
309,11.29,419
309,11.284,419
309,11.29,419
310,11.29,419
310,11.29,419
310,11.297,419
310,11.297,420
310,11.297,420
310,11.297,420
310,11.304,420
310,11.304,420
310,11.304,420
310,11.304,420
310,11.31,420
310,11.317,420
310,11.317,420
310,11.317,420
310,11.317,420
310,11.324,420
310,11.317,420
310,11.324,420
310,11.324,420
310,11.331,421
310,11.331,421
311,11.331,421
311,11.331,421
311,11.331,421
311,11.337,421
311,11.337,421
311,11.337,421
311,11.337,421
311,11.344,421
311,11.344,421
311,11.344,421
311,11.344,421
311,11.351,421
311,11.351,421
311,11.351,421
311,11.351,422
311,11.358,422
311,11.358,422
311,11.358,422
311,11.358,422
311,11.364,422
311,11.364,422
311,11.364,422
312,11.364,422
312,11.371,422
312,11.371,422
312,11.371,422
312,11.371,422
312,11.378,422
312,11.378,422
312,11.378,422
312,11.384,423
312,11.384,423
312,11.384,423
312,11.384,423
312,11.384,423
312,11.391,423
312,11.391,423
312,11.391,423
312,11.391,423
312,11.398,423
312,11.398,423
312,11.398,423
312,11.398,423
312,11.398,423
313,11.398,423
313,11.398,423
313,11.405,424
313,11.411,424
313,11.411,424
313,11.411,424
313,11.411,424
313,11.411,424
313,11.411,424
313,11.411,424
313,11.418,424
313,11.418,424
313,11.418,424
313,11.418,424
313,11.425,424
313,11.425,424
313,11.425,424
313,11.425,424
313,11.431,425
313,11.431,425
313,11.431,425
313,11.438,425
314,11.438,425
314,11.438,425
314,11.438,425
314,11.438,425
314,11.445,425
314,11.445,425
314,11.445,425
314,11.452,425
314,11.452,425
314,11.452,425
314,11.452,425
314,11.458,425
314,11.458,426
314,11.458,426
314,11.458,426
314,11.458,426
314,11.458,426
314,11.465,426
314,11.465,426
314,11.465,426
314,11.465,426
315,11.465,426
315,11.472,426
315,11.472,426
315,11.472,426
315,11.478,426
315,11.478,426
315,11.478,426
315,11.478,427
315,11.485,427
315,11.485,427
315,11.485,427
315,11.485,427
315,11.492,427
315,11.492,427
315,11.492,427
315,11.492,427
315,11.499,427
315,11.499,427
315,11.505,427
315,11.505,427
315,11.505,427
315,11.505,427
316,11.505,427
316,11.505,428
316,11.505,428
316,11.512,428
316,11.512,428
316,11.512,428
316,11.519,428
316,11.519,428
316,11.519,428
316,11.519,428
316,11.519,428
316,11.526,428
316,11.526,428
316,11.532,428
316,11.532,428
316,11.532,428
316,11.532,428
316,11.532,429
316,11.532,429
316,11.539,429
316,11.539,429
316,11.539,429
317,11.539,429
317,11.546,429
317,11.546,429
317,11.546,429
317,11.546,429
317,11.546,429
317,11.552,429
317,11.552,429
317,11.552,429
317,11.552,429
317,11.552,429
317,11.552,430
317,11.559,430
317,11.559,430
317,11.566,430
317,11.566,430
317,11.566,430
317,11.573,430
317,11.566,430
317,11.573,430
317,11.573,430
318,11.573,430
318,11.579,430
318,11.579,430
318,11.579,430
318,11.579,430
318,11.579,430
318,11.586,431
318,11.586,431
318,11.586,431
318,11.586,431
318,11.586,431
318,11.586,431
318,11.586,431
318,11.586,431
318,11.593,431
318,11.593,431
318,11.593,431
318,11.593,431
318,11.599,431
318,11.593,431
318,11.593,431
318,11.599,431
319,11.599,432
319,11.599,432
319,11.606,432
319,11.606,432
319,11.606,432
319,11.606,432
319,11.613,432
319,11.613,432
319,11.613,432
319,11.613,432
319,11.62,432
319,11.62,432
319,11.62,432
319,11.62,432
319,11.626,432
319,11.626,432
319,11.626,433
319,11.626,433
319,11.633,433
319,11.633,433
319,11.633,433
319,11.633,433
320,11.633,433
320,11.64,433
320,11.64,433
320,11.647,433
320,11.647,433
320,11.64,433
320,11.647,433
320,11.647,433
320,11.653,433
320,11.653,433
320,11.653,434
320,11.653,434
320,11.66,434
320,11.66,434
320,11.66,434
320,11.66,434
320,11.667,434
320,11.667,434
320,11.673,434
320,11.673,434
320,11.673,434
321,11.673,434
321,11.673,434
321,11.68,434
321,11.68,434
321,11.68,434
321,11.68,435
321,11.687,435
321,11.687,435
321,11.687,435
321,11.687,435
321,11.694,435
321,11.687,435
321,11.694,435
321,11.694,435
321,11.694,435
321,11.694,435
321,11.7,435
321,11.7,435
321,11.7,435
321,11.707,435
321,11.707,435
321,11.707,436
322,11.707,436
322,11.707,436
322,11.707,436
322,11.714,436
322,11.72,436
322,11.72,436
322,11.72,436
322,11.72,436
322,11.72,436
322,11.727,436
322,11.727,436
322,11.727,436
322,11.727,436
322,11.727,436
322,11.734,436
322,11.734,437
322,11.734,437
322,11.734,437
322,11.741,437
322,11.747,437
322,11.747,437
322,11.754,437
323,11.754,437
323,11.754,437
323,11.754,437
323,11.761,437
323,11.761,437
323,11.761,437
323,11.761,437
323,11.761,437
323,11.767,437
323,11.767,438
323,11.767,438
323,11.767,438
323,11.767,438
323,11.767,438
323,11.774,438
323,11.774,438
323,11.774,438
323,11.781,438
323,11.781,438
323,11.781,438
323,11.781,438
324,11.788,438
324,11.788,438
324,11.794,438
324,11.788,438
324,11.794,439
324,11.794,439
324,11.794,439
324,11.794,439
324,11.794,439
324,11.801,439
324,11.801,439
324,11.801,439
324,11.808,439
324,11.808,439
324,11.815,439
324,11.808,439
324,11.815,439
324,11.815,439
324,11.815,439
324,11.821,439
324,11.821,440
324,11.821,440
325,11.821,440
325,11.828,440
325,11.828,440
325,11.828,440
325,11.835,440
325,11.835,440
325,11.835,440
325,11.841,440
325,11.841,440
325,11.848,440
325,11.848,440
325,11.848,440
325,11.848,440
325,11.855,440
325,11.855,441
325,11.855,441
325,11.862,441
325,11.862,441
325,11.868,441
325,11.868,441
325,11.868,441
325,11.875,441
326,11.875,441
326,11.882,441
326,11.882,441
326,11.882,441
326,11.882,441
326,11.888,441
326,11.888,441
326,11.888,441
326,11.895,442
326,11.895,442
326,11.902,442
326,11.902,442
326,11.902,442
326,11.909,442
326,11.909,442
326,11.915,442
326,11.915,442
326,11.915,442
326,11.922,442
326,11.922,442
326,11.929,442
327,11.929,442
327,11.929,442
327,11.935,442
327,11.935,443
327,11.942,443
327,11.942,443
327,11.942,443
327,11.949,443
327,11.949,443
327,11.956,443
327,11.956,443
327,11.956,443
327,11.962,443
327,11.962,443
327,11.969,443
327,11.969,443
327,11.976,443
327,11.976,443
327,11.983,443
327,11.983,444
327,11.983,444
327,11.983,444
328,11.983,444
328,11.989,444
328,11.989,444
328,11.996,444
328,11.996,444
328,12.003,444
328,12.003,444
328,12.003,444
328,12.009,444
328,12.009,444
328,12.009,444
328,12.016,444
328,12.016,444
328,12.023,445
328,12.023,445
328,12.03,445
328,12.03,445
328,12.036,445
328,12.036,445
328,12.036,445
328,12.043,445
328,12.043,445
329,12.043,445
329,12.05,445
329,12.05,445
329,12.056,445
329,12.056,445
329,12.056,445
329,12.056,445
329,12.063,446
329,12.063,446
329,12.07,446
329,12.07,446
329,12.07,446
329,12.077,446
329,12.077,446
329,12.077,446
329,12.083,446
329,12.09,446
329,12.09,446
329,12.097,446
329,12.097,446
329,12.097,446
330,12.103,446
330,12.103,446
330,12.103,447
330,12.11,447
330,12.117,447
330,12.117,447
330,12.124,447
330,12.124,447
330,12.124,447
330,12.124,447
330,12.13,447
330,12.137,447
330,12.137,447
330,12.137,447
330,12.137,447
330,12.144,447
330,12.144,447
330,12.151,447
330,12.151,448
330,12.151,448
330,12.151,448
330,12.157,448
331,12.157,448
331,12.164,448
331,12.164,448
331,12.164,448
331,12.171,448
331,12.171,448
331,12.177,448
331,12.177,448
331,12.177,448
331,12.184,448
331,12.184,448
331,12.191,448
331,12.191,449
331,12.191,449
331,12.198,449
331,12.198,449
331,12.198,449
331,12.204,449
331,12.204,449
331,12.204,449
331,12.211,449
331,12.211,449
332,12.218,449
332,12.218,449
332,12.218,449
332,12.218,449
332,12.224,449
332,12.231,449
332,12.231,450
332,12.238,450
332,12.238,450
332,12.238,450
332,12.238,450
332,12.245,450
332,12.245,450
332,12.251,450
332,12.251,450
332,12.251,450
332,12.258,450
332,12.258,450
332,12.258,450
332,12.258,450
332,12.265,450
333,12.265,450
333,12.272,451
333,12.272,451
333,12.272,451
333,12.278,451
333,12.278,451
333,12.285,451
333,12.285,451
333,12.285,451
333,12.292,451
333,12.292,451
333,12.298,451
333,12.298,451
333,12.298,451
333,12.298,451
333,12.305,451
333,12.305,451
333,12.312,452
333,12.312,452
333,12.319,452
333,12.319,452
333,12.319,452
334,12.325,452
334,12.325,452
334,12.325,452
334,12.325,452
334,12.332,452
334,12.332,452
334,12.339,452
334,12.339,452
334,12.339,452
334,12.345,452
334,12.345,452
334,12.352,453
334,12.352,453
334,12.352,453
334,12.359,453
334,12.359,453
334,12.359,453
334,12.359,453
334,12.366,453
334,12.366,453
334,12.372,453
334,12.372,453
335,12.379,453
335,12.379,453
335,12.379,453
335,12.386,453
335,12.386,453
335,12.386,454
335,12.386,454
335,12.392,454
335,12.392,454
335,12.399,454
335,12.399,454
335,12.399,454
335,12.399,454
335,12.399,454
335,12.406,454
335,12.406,454
335,12.413,454
335,12.413,454
335,12.413,454
335,12.413,454
335,12.419,454
335,12.419,455
336,12.419,455
336,12.419,455
336,12.426,455
336,12.426,455
336,12.433,455
336,12.433,455
336,12.433,455
336,12.44,455
336,12.44,455
336,12.44,455
336,12.44,455
336,12.44,455
336,12.44,455
336,12.44,455
336,12.446,455
336,12.446,456
336,12.453,456
336,12.46,456
336,12.46,456
336,12.46,456
336,12.46,456
337,12.46,456
337,12.46,456
337,12.466,456
337,12.466,456
337,12.466,456
337,12.473,456
337,12.473,456
337,12.48,456
337,12.48,456
337,12.48,456
337,12.48,457
337,12.487,457
337,12.487,457
337,12.487,457
337,12.487,457
337,12.493,457
337,12.493,457
337,12.5,457
337,12.5,457
337,12.507,457
337,12.5,457
338,12.513,457
338,12.513,457
338,12.52,458
338,12.527,458
338,12.527,458
338,12.527,458
338,12.527,458
338,12.534,458
338,12.534,458
338,12.54,458
338,12.54,458
338,12.547,458
338,12.54,458
338,12.547,458
338,12.547,458
338,12.554,458
338,12.554,458
338,12.554,458
338,12.56,459
338,12.56,459
339,12.56,459
339,12.567,459
339,12.567,459
339,12.567,459
339,12.574,459
339,12.581,459
339,12.581,459
339,12.587,459
339,12.587,459
339,12.587,459
339,12.594,459
339,12.594,459
339,12.594,459
339,12.601,459
339,12.601,460
339,12.601,460
339,12.601,460
339,12.608,460
339,12.608,460
339,12.608,460
339,12.614,460
340,12.614,460
340,12.621,460
340,12.621,460
340,12.628,460
340,12.628,460
340,12.628,460
340,12.634,460
340,12.634,460
340,12.634,460
340,12.634,461
340,12.641,461
340,12.641,461
340,12.641,461
340,12.648,461
340,12.655,461
340,12.655,461
340,12.655,461
340,12.655,461
340,12.655,461
340,12.661,461
340,12.668,461
340,12.668,461
341,12.668,461
341,12.668,461
341,12.668,461
341,12.675,462
341,12.675,462
341,12.681,462
341,12.681,462
341,12.681,462
341,12.681,462
341,12.688,462
341,12.695,462
341,12.695,462
341,12.695,462
341,12.695,462
341,12.702,462
341,12.702,462
341,12.702,462
341,12.708,462
341,12.708,462
341,12.708,463
341,12.715,463
341,12.715,463
342,12.715,463
342,12.722,463
342,12.722,463
342,12.728,463
342,12.728,463
342,12.735,463
342,12.735,463
342,12.735,463
342,12.742,463
342,12.742,463
342,12.742,463
342,12.749,463
342,12.749,463
342,12.755,464
342,12.755,464
342,12.762,464
342,12.762,464
342,12.762,464
342,12.769,464
342,12.769,464
342,12.776,464
343,12.776,464
343,12.782,464
343,12.782,464
343,12.782,464
343,12.782,464
343,12.782,464
343,12.789,464
343,12.789,464
343,12.796,465
343,12.796,465
343,12.802,465
343,12.802,465
343,12.809,465
343,12.809,465
343,12.809,465
343,12.816,465
343,12.816,465
343,12.816,465
343,12.823,465
343,12.823,465
343,12.829,465
343,12.829,465
344,12.829,465
344,12.836,465
344,12.836,466
344,12.843,466
344,12.843,466
344,12.843,466
344,12.849,466
344,12.856,466
344,12.856,466
344,12.856,466
344,12.856,466
344,12.863,466
344,12.863,466
344,12.863,466
344,12.87,466
344,12.87,466
344,12.876,466
344,12.876,466
344,12.883,467
344,12.883,467
344,12.883,467
344,12.89,467
345,12.89,467
345,12.897,467
345,12.897,467
345,12.897,467
345,12.897,467
345,12.903,467
345,12.903,467
345,12.903,467
345,12.903,467
345,12.91,467
345,12.917,467
345,12.917,467
345,12.917,468
345,12.923,468
345,12.923,468
345,12.923,468
345,12.923,468
345,12.93,468
345,12.93,468
345,12.937,468
345,12.937,468
345,12.944,468
346,12.944,468
346,12.95,468
346,12.95,468
346,12.95,468
346,12.957,468
346,12.957,468
346,12.964,469
346,12.964,469
346,12.964,469
346,12.97,469
346,12.97,469
346,12.977,469
346,12.977,469
346,12.984,469
346,12.984,469
346,12.984,469
346,12.984,469
346,12.984,469
346,12.991,469
346,12.991,469
346,12.997,469
347,12.997,469
347,13.004,470
347,13.004,470
347,13.004,470
347,13.011,470
347,13.011,470
347,13.011,470
347,13.017,470
347,13.017,470
347,13.017,470
347,13.024,470
347,13.024,470
347,13.024,470
347,13.031,470
347,13.031,470
347,13.038,470
347,13.038,470
347,13.038,471
347,13.038,471
347,13.044,471
347,13.044,471
347,13.044,471
348,13.044,471
348,13.051,471
348,13.058,471
348,13.058,471
348,13.058,471
348,13.058,471
348,13.065,471
348,13.065,471
348,13.065,471
348,13.071,471
348,13.071,471
348,13.078,472
348,13.078,472
348,13.078,472
348,13.078,472
348,13.085,472
348,13.085,472
348,13.085,472
348,13.085,472
348,13.091,472
348,13.091,472
348,13.098,472
349,13.098,472
349,13.098,472
349,13.098,472
349,13.105,472
349,13.105,472
349,13.105,473
349,13.105,473
349,13.112,473
349,13.112,473
349,13.112,473
349,13.118,473
349,13.118,473
349,13.118,473
349,13.125,473
349,13.125,473
349,13.125,473
349,13.132,473
349,13.132,473
349,13.132,473
349,13.138,473
349,13.138,473
350,13.138,474
350,13.138,474
350,13.145,474
350,13.145,474
350,13.145,474
350,13.145,474
350,13.152,474
350,13.152,474
350,13.152,474
350,13.159,474
350,13.159,474
350,13.159,474
350,13.159,474
350,13.159,474
350,13.165,474
350,13.165,474
350,13.165,475
350,13.165,475
350,13.172,475
350,13.172,475
350,13.172,475
350,13.172,475
351,13.179,475
351,13.179,475
351,13.179,475
351,13.179,475
351,13.185,475
351,13.185,475
351,13.185,475
351,13.185,475
351,13.192,475
351,13.192,475
351,13.192,476
351,13.199,476
351,13.199,476
351,13.199,476
351,13.199,476
351,13.206,476
351,13.206,476
351,13.206,476
351,13.206,476
351,13.212,476
351,13.212,476
351,13.219,476
352,13.219,476
352,13.219,476
352,13.219,476
352,13.226,476
352,13.226,477
352,13.226,477
352,13.226,477
352,13.226,477
352,13.233,477
352,13.233,477
352,13.233,477
352,13.233,477
352,13.239,477
352,13.239,477
352,13.246,477
352,13.246,477
352,13.246,477
352,13.246,477
352,13.246,477
352,13.253,477
352,13.253,478
353,13.253,478
353,13.253,478
353,13.259,478
353,13.259,478
353,13.259,478
353,13.259,478
353,13.266,478
353,13.266,478
353,13.266,478
353,13.266,478
353,13.266,478
353,13.266,478
353,13.273,478
353,13.273,478
353,13.273,478
353,13.273,479
353,13.273,479
353,13.28,479
353,13.28,479
353,13.28,479
353,13.28,479
353,13.286,479
354,13.28,479
354,13.286,479
354,13.286,479
354,13.286,479
354,13.286,479
354,13.286,479
354,13.293,479
354,13.293,479
354,13.293,479
354,13.293,480
354,13.293,480
354,13.3,480
354,13.293,480
354,13.293,480
354,13.3,480
354,13.3,480
354,13.306,480
354,13.306,480
354,13.3,480
354,13.3,480
354,13.3,480
354,13.306,480
355,13.306,480
355,13.306,480
355,13.313,480
355,13.313,481
355,13.313,481
355,13.313,481
355,13.313,481
355,13.32,481
355,13.32,481
355,13.32,481
355,13.32,481
355,13.32,481
355,13.327,481
355,13.327,481
355,13.327,481
355,13.327,481
355,13.327,481
355,13.327,481
355,13.333,481
355,13.333,482
355,13.333,482
356,13.333,482
356,13.34,482
356,13.333,482
356,13.34,482
356,13.34,482
356,13.347,482
356,13.347,482
356,13.347,482
356,13.347,482
356,13.353,482
356,13.353,482
356,13.353,482
356,13.353,482
356,13.353,482
356,13.353,483
356,13.36,483
356,13.36,483
356,13.36,483
356,13.36,483
356,13.367,483
356,13.367,483
356,13.367,483
357,13.367,483
357,13.367,483
357,13.374,483
357,13.374,483
357,13.374,483
357,13.374,483
357,13.374,483
357,13.38,483
357,13.38,484
357,13.38,484
357,13.387,484
357,13.387,484
357,13.387,484
357,13.387,484
357,13.387,484
357,13.387,484
357,13.387,484
357,13.394,484
357,13.394,484
357,13.394,484
357,13.401,484
357,13.401,484
358,13.401,484
358,13.401,484
358,13.401,485
358,13.401,485
358,13.407,485
358,13.407,485
358,13.407,485
358,13.407,485
358,13.414,485
358,13.414,485
358,13.407,485
358,13.414,485
358,13.414,485
358,13.414,485
358,13.414,485
358,13.414,485
358,13.421,485
358,13.427,485
358,13.427,486
358,13.427,486
358,13.427,486
359,13.434,486
359,13.434,486
359,13.434,486
359,13.434,486
359,13.434,486
359,13.434,486
359,13.441,486
359,13.441,486
359,13.441,486
359,13.448,486
359,13.448,486
359,13.448,486
359,13.448,486
359,13.454,487
359,13.454,487
359,13.454,487
359,13.454,487
359,13.454,487
359,13.461,487
359,13.461,487
359,13.461,487
359,13.461,487
360,13.468,487
360,13.468,487
360,13.468,487
360,13.468,487
360,13.468,487
360,13.474,487
360,13.474,487
360,13.474,488
360,13.474,488
360,13.481,488
360,13.481,488
360,13.481,488
360,13.481,488
360,13.488,488
360,13.488,488
360,13.488,488
360,13.488,488
360,13.495,488
360,13.495,488
360,13.495,488
360,13.495,488
360,13.501,488
361,13.501,488
361,13.501,489
361,13.501,489
361,13.508,489
361,13.508,489
361,13.508,489
361,13.508,489
361,13.508,489
361,13.515,489
361,13.515,489
361,13.515,489
361,13.515,489
361,13.522,489
361,13.522,489
361,13.522,489
361,13.522,489
361,13.528,489
361,13.528,490
361,13.528,490
361,13.528,490
361,13.528,490
362,13.528,490
362,13.535,490
362,13.542,490
362,13.542,490
362,13.542,490
362,13.535,490
362,13.542,490
362,13.542,490
362,13.548,490
362,13.548,490
362,13.548,490
362,13.548,490
362,13.548,491
362,13.555,491
362,13.555,491
362,13.555,491
362,13.562,491
362,13.562,491
362,13.569,491
362,13.569,491
362,13.562,491
362,13.562,491
363,13.569,491
363,13.569,491
363,13.575,491
363,13.575,491
363,13.582,491
363,13.582,491
363,13.582,492
363,13.582,492
363,13.582,492
363,13.589,492
363,13.589,492
363,13.589,492
363,13.589,492
363,13.595,492
363,13.595,492
363,13.595,492
363,13.595,492
363,13.595,492
363,13.602,492
363,13.609,492
363,13.609,492
363,13.609,492
364,13.602,493
364,13.609,493
364,13.609,493
364,13.616,493
364,13.616,493
364,13.616,493
364,13.616,493
364,13.622,493
364,13.622,493
364,13.629,493
364,13.629,493
364,13.629,493
364,13.629,493
364,13.629,493
364,13.629,493
364,13.636,493
364,13.636,494
364,13.636,494
364,13.636,494
364,13.642,494
364,13.642,494
365,13.642,494
365,13.649,494
365,13.649,494
365,13.649,494
365,13.656,494
365,13.656,494
365,13.656,494
365,13.656,494
365,13.656,494
365,13.656,494
365,13.663,494
365,13.663,495
365,13.663,495
365,13.669,495
365,13.669,495
365,13.676,495
365,13.676,495
365,13.676,495
365,13.676,495
365,13.683,495
365,13.683,495
365,13.69,495
366,13.69,495
366,13.69,495
366,13.69,495
366,13.69,495
366,13.69,495
366,13.696,496
366,13.696,496
366,13.696,496
366,13.703,496
366,13.703,496
366,13.703,496
366,13.703,496
366,13.703,496
366,13.71,496
366,13.71,496
366,13.71,496
366,13.71,496
366,13.71,496
366,13.716,496
366,13.716,496
366,13.716,496
366,13.716,497
367,13.723,497
367,13.723,497
367,13.723,497
367,13.723,497
367,13.73,497
367,13.73,497
367,13.73,497
367,13.737,497
367,13.737,497
367,13.737,497
367,13.737,497
367,13.737,497
367,13.743,497
367,13.743,497
367,13.75,497
367,13.75,498
367,13.75,498
367,13.75,498
367,13.75,498
367,13.757,498
367,13.757,498
368,13.757,498
368,13.757,498
368,13.757,498
368,13.763,498
368,13.763,498
368,13.763,498
368,13.763,498
368,13.77,498
368,13.77,498
368,13.77,498
368,13.77,499
368,13.77,499
368,13.777,499
368,13.777,499
368,13.777,499
368,13.777,499
368,13.777,499
368,13.777,499
368,13.784,499
368,13.784,499
368,13.79,499
368,13.79,499
369,13.79,499
369,13.784,499
369,13.79,499
369,13.79,499
369,13.79,500
369,13.797,500
369,13.797,500
369,13.797,500
369,13.804,500
369,13.804,500
369,13.804,500
369,13.804,500
369,13.804,500
369,13.804,500
369,13.81,500
369,13.81,500
369,13.81,500
369,13.817,500
369,13.824,500
369,13.817,500
369,13.824,501
369,13.824,501
370,13.824,501
370,13.824,501
370,13.831,501
370,13.831,501
370,13.831,501
370,13.837,501
370,13.837,501
370,13.837,501
370,13.837,501
370,13.837,501
370,13.837,501
370,13.837,501
370,13.844,501
370,13.844,501
370,13.844,502
370,13.851,502
370,13.851,502
370,13.851,502
370,13.858,502
370,13.858,502
370,13.864,502
370,13.864,502
371,13.864,502
371,13.864,502
371,13.864,502
371,13.871,502
371,13.871,502
371,13.871,502
371,13.871,502
371,13.878,502
371,13.878,503
371,13.878,503
371,13.878,503
371,13.878,503
371,13.878,503
371,13.884,503
371,13.884,503
371,13.884,503
371,13.891,503
371,13.891,503
371,13.891,503
371,13.891,503
371,13.891,503
372,13.898,503
372,13.898,503
372,13.905,503
372,13.905,504
372,13.905,504
372,13.911,504
372,13.911,504
372,13.911,504
372,13.911,504
372,13.918,504
372,13.918,504
372,13.925,504
372,13.925,504
372,13.918,504
372,13.925,504
372,13.925,504
372,13.931,504
372,13.931,504
372,13.931,504
372,13.938,505
372,13.938,505
372,13.938,505
373,13.938,505
373,13.938,505
373,13.945,505
373,13.945,505
373,13.952,505
373,13.945,505
373,13.952,505
373,13.952,505
373,13.952,505
373,13.958,505
373,13.958,505
373,13.958,505
373,13.965,505
373,13.965,506
373,13.965,506
373,13.965,506
373,13.972,506
373,13.972,506
373,13.978,506
373,13.978,506
373,13.978,506
373,13.978,506
374,13.985,506
374,13.985,506
374,13.985,506
374,13.985,506
374,13.992,506
374,13.992,506
374,13.992,506
374,13.999,507
374,13.999,507
374,13.999,507
374,14.005,507
374,14.005,507
374,14.005,507
374,14.012,507
374,14.012,507
374,14.019,507
374,14.019,507
374,14.019,507
374,14.019,507
374,14.026,507
374,14.026,507
375,14.026,507
375,14.026,507
375,14.026,508
375,14.032,508
375,14.032,508
375,14.039,508
375,14.039,508
375,14.039,508
375,14.039,508
375,14.046,508
375,14.046,508
375,14.052,508
375,14.052,508
375,14.052,508
375,14.052,508
375,14.052,508
375,14.059,508
375,14.059,508
375,14.066,509
375,14.066,509
375,14.066,509
375,14.073,509
376,14.073,509
376,14.073,509
376,14.073,509
376,14.073,509
376,14.079,509
376,14.073,509
376,14.079,509
376,14.079,509
376,14.079,509
376,14.086,509
376,14.086,509
376,14.086,509
376,14.086,510
376,14.093,510
376,14.086,510
376,14.093,510
376,14.093,510
376,14.093,510
376,14.099,510
376,14.099,510
376,14.099,510
376,14.099,510
377,14.099,510
377,14.099,510
377,14.099,510
377,14.106,510
377,14.113,510
377,14.113,510
377,14.113,511
377,14.113,511
377,14.12,511
377,14.12,511
377,14.126,511
377,14.126,511
377,14.126,511
377,14.133,511
377,14.126,511
377,14.126,511
377,14.126,511
377,14.133,511
377,14.133,511
377,14.133,511
377,14.14,511
378,14.14,511
378,14.14,512
378,14.14,512
378,14.14,512
378,14.14,512
378,14.14,512
378,14.147,512
378,14.147,512
378,14.147,512
378,14.147,512
378,14.153,512
378,14.153,512
378,14.153,512
378,14.153,512
378,14.153,512
378,14.153,512
378,14.16,512
378,14.16,513
378,14.16,513
378,14.167,513
378,14.167,513
378,14.167,513
379,14.167,513
379,14.167,513
379,14.173,513
379,14.173,513
379,14.173,513
379,14.173,513
379,14.173,513
379,14.173,513
379,14.173,513
379,14.18,513
379,14.18,513
379,14.18,514
379,14.187,514
